fecha,estacion,variable,valor_promedio
2010-01-28,ERA,CO,1485.8458333333335
2010-01-28,ERA,SO2,12.41125
2010-01-29,ERA,CO,1592.4750000000001
2010-01-29,ERA,SO2,19.091666666666665
2010-01-30,ERA,CO,1271.0570833333334
2010-01-30,ERA,SO2,6.381875
2010-01-31,ERA,CO,1150.0108333333333
2010-01-31,ERA,SO2,9.91
2010-02-01,ERA,CO,1022.6290909090909
2010-02-01,ERA,SO2,6.665
2010-02-02,ERA,CO,1033.2175
2010-02-03,ERA,CO,988.2839130434783
2010-02-03,ERA,SO2,5.553333333333334
2010-02-04,ERA,CO,1152.3041666666666
2010-02-04,ERA,SO2,7.645833333333333
2010-02-05,ERA,CO,1186.77875
2010-02-05,ERA,SO2,5.409583333333334
2010-02-06,ERA,CO,1707.5141666666666
2010-02-06,ERA,SO2,3.86375
2010-02-07,ERA,CO,1374.8566666666666
2010-02-07,ERA,SO2,3.1629166666666664
2010-02-08,ERA,CO,1422.2783333333334
2010-02-08,ERA,SO2,3.5258333333333334
2010-02-09,ERA,CO,1927.6270833333335
2010-02-09,ERA,SO2,5.099583333333333
2010-02-10,ERA,CO,2178.9358333333334
2010-02-10,ERA,SO2,6.426666666666667
2010-02-11,ERA,CO,1940.29125
2010-02-11,ERA,SO2,3.7131578947368418
2010-02-12,ERA,CO,1391.1209999999999
2010-02-12,ERA,SO2,6.488333333333333
2010-02-13,ERA,CO,329.0946666666667
2010-02-14,ERA,CO,126.78142857142858
2010-02-15,ERA,CO,434.2352631578947
2010-02-15,ERA,SO2,0.34500000000000003
2010-02-16,ERA,CO,721.165238095238
2010-02-16,ERA,SO2,2.261052631578947
2010-02-17,ERA,CO,574.5858333333333
2010-02-17,ERA,SO2,2.1961538461538463
2010-02-18,ERA,CO,558.67375
2010-02-18,ERA,SO2,3.0076923076923077
2010-02-19,ERA,CO,714.5266666666666
2010-02-19,ERA,SO2,4.073846153846154
2010-02-20,ERA,CO,882.8945833333333
2010-02-20,ERA,PM10,39.5
2010-02-20,ERA,SO2,6.29235294117647
2010-02-21,ERA,CO,492.48304347826087
2010-02-21,ERA,PM10,21.125
2010-02-21,ERA,SO2,11.34529411764706
2010-02-22,ERA,CO,589.375
2010-02-22,ERA,PM10,22.083333333333332
2010-02-22,ERA,SO2,9.160588235294117
2010-02-23,ERA,CO,1141.8009523809524
2010-02-23,ERA,PM10,27.08695652173913
2010-02-23,ERA,SO2,8.236666666666666
2010-02-24,ERA,CO,1103.7016666666666
2010-02-24,ERA,PM10,34.25
2010-02-24,ERA,SO2,9.971739130434782
2010-02-25,ERA,CO,907.0091666666667
2010-02-25,ERA,NO2,3.4461904761904765
2010-02-25,ERA,PM10,27.208333333333332
2010-02-25,ERA,SO2,11.65625
2010-02-26,ERA,CO,1275.5358333333334
2010-02-26,ERA,NO2,3.1536363636363633
2010-02-26,ERA,PM10,42.78260869565217
2010-02-26,ERA,SO2,12.52625
2010-02-27,ERA,CO,1182.6325
2010-02-27,ERA,NO2,3.4821052631578944
2010-02-27,ERA,PM10,35.083333333333336
2010-02-27,ERA,SO2,10.24625
2010-02-28,ERA,CO,671.4154166666666
2010-02-28,ERA,NO2,2.2680000000000002
2010-02-28,ERA,PM10,13.583333333333334
2010-02-28,ERA,SO2,7.882916666666667
2010-03-01,ERA,CO,979.105909090909
2010-03-01,ERA,NO2,15.791111111111112
2010-03-01,ERA,PM10,40.083333333333336
2010-03-01,ERA,SO2,7.340454545454546
2010-03-02,ERA,CO,1225.325
2010-03-02,ERA,NO2,31.43541666666667
2010-03-02,ERA,PM10,33.416666666666664
2010-03-02,ERA,SO2,12.273333333333333
2010-03-03,ERA,CO,1626.4995833333332
2010-03-03,ERA,NO2,41.96875
2010-03-03,ERA,PM10,35.041666666666664
2010-03-03,ERA,SO2,7.71
2010-03-04,ERA,CO,1338.0479166666667
2010-03-04,ERA,NO2,32.4875
2010-03-04,ERA,PM10,40.458333333333336
2010-03-04,ERA,SO2,7.880416666666666
2010-03-05,ERA,CO,1626.5825000000002
2010-03-05,ERA,NO2,41.005
2010-03-05,ERA,PM10,50.375
2010-03-05,ERA,SO2,10.587083333333334
2010-03-06,ERA,CO,1499.03
2010-03-06,ERA,NO2,33.42333333333333
2010-03-06,ERA,PM10,44.416666666666664
2010-03-06,ERA,SO2,15.314166666666667
2010-03-07,ERA,CO,1280.0208333333333
2010-03-07,ERA,NO2,21.31
2010-03-07,ERA,PM10,35.541666666666664
2010-03-07,ERA,SO2,14.179583333333333
2010-03-08,ERA,CO,1518.4140909090909
2010-03-08,ERA,NO2,17.489047619047618
2010-03-08,ERA,PM10,34.333333333333336
2010-03-08,ERA,SO2,8.675625
2010-03-09,ERA,CO,1756.6179166666668
2010-03-09,ERA,NO2,22.8725
2010-03-09,ERA,PM10,38.083333333333336
2010-03-09,ERA,SO2,7.065
2010-03-10,ERA,CO,1668.8549999999998
2010-03-10,ERA,NO2,14.963846153846154
2010-03-10,ERA,PM10,17.791666666666668
2010-03-10,ERA,SO2,1.9575
2010-03-11,ERA,CO,1825.7670833333332
2010-03-11,ERA,NO2,15.754499999999998
2010-03-11,ERA,PM10,18.916666666666668
2010-03-11,ERA,SO2,7.1
2010-03-12,ERA,CO,1831.9883333333335
2010-03-12,ERA,NO2,7.76
2010-03-12,ERA,PM10,23.583333333333332
2010-03-12,ERA,SO2,0.612
2010-03-13,ERA,CO,1690.55
2010-03-13,ERA,NO2,11.665833333333333
2010-03-13,ERA,PM10,25.125
2010-03-13,ERA,SO2,6.815555555555555
2010-03-14,ERA,CO,1481.2070833333335
2010-03-14,ERA,NO2,2.2649999999999997
2010-03-14,ERA,PM10,16.0
2010-03-14,ERA,SO2,2.9200000000000004
2010-03-15,ERA,CO,1720.95875
2010-03-15,ERA,NO2,15.935454545454546
2010-03-15,ERA,PM10,21.125
2010-03-15,ERA,SO2,2.8433333333333333
2010-03-16,ERA,CO,1933.7666666666667
2010-03-16,ERA,NO2,13.473529411764707
2010-03-16,ERA,PM10,41.166666666666664
2010-03-16,ERA,SO2,9.97
2010-03-17,ERA,CO,1903.125
2010-03-17,ERA,NO2,28.993333333333332
2010-03-17,ERA,PM10,29.083333333333332
2010-03-17,ERA,SO2,11.775454545454545
2010-03-18,ERA,CO,1458.3812500000001
2010-03-18,ERA,NO2,35.983333333333334
2010-03-18,ERA,PM10,37.333333333333336
2010-03-18,ERA,SO2,18.48875
2010-03-19,ERA,CO,1387.58875
2010-03-19,ERA,NO2,31.47772727272727
2010-03-19,ERA,PM10,35.708333333333336
2010-03-19,ERA,SO2,9.069583333333332
2010-03-20,ERA,CO,1952.3325000000002
2010-03-20,ERA,NO2,45.265416666666674
2010-03-20,ERA,PM10,71.5
2010-03-20,ERA,SO2,20.54083333333333
2010-03-21,ERA,CO,1026.5975
2010-03-21,ERA,NO2,13.128888888888888
2010-03-21,ERA,PM10,21.5
2010-03-21,ERA,SO2,8.584583333333333
2010-03-22,ERA,CO,817.9020833333334
2010-03-22,ERA,NO2,6.765294117647059
2010-03-22,ERA,PM10,17.708333333333332
2010-03-22,ERA,SO2,8.75125
2010-03-23,ERA,CO,1136.8141666666668
2010-03-23,ERA,NO2,11.693333333333333
2010-03-23,ERA,PM10,24.75
2010-03-23,ERA,SO2,8.82625
2010-03-24,ERA,CO,1204.2460869565218
2010-03-24,ERA,NO2,13.11578947368421
2010-03-24,ERA,PM10,22.625
2010-03-24,ERA,SO2,8.78
2010-03-25,ERA,CO,1345.7716666666668
2010-03-25,ERA,NO2,13.608181818181817
2010-03-25,ERA,PM10,42.166666666666664
2010-03-25,ERA,SO2,11.609166666666667
2010-03-26,ERA,CO,1491.5841666666665
2010-03-26,ERA,NO2,23.483333333333334
2010-03-26,ERA,PM10,35.666666666666664
2010-03-26,ERA,SO2,12.81
2010-03-27,ERA,CO,1534.7370833333334
2010-03-27,ERA,NO2,24.557727272727274
2010-03-27,ERA,PM10,39.166666666666664
2010-03-27,ERA,SO2,10.86125
2010-03-28,ERA,CO,1316.4120833333334
2010-03-28,ERA,NO2,16.779473684210526
2010-03-28,ERA,PM10,36.291666666666664
2010-03-28,ERA,SO2,13.615416666666667
2010-03-29,ERA,CO,1354.5520833333333
2010-03-29,ERA,NO2,13.169583333333334
2010-03-29,ERA,PM10,27.5
2010-03-29,ERA,SO2,9.1725
2010-03-30,ERA,CO,1728.7554545454548
2010-03-30,ERA,NO2,13.689166666666667
2010-03-30,ERA,PM10,25.833333333333332
2010-03-30,ERA,SO2,9.226818181818182
2010-03-31,ERA,CO,1907.1629166666664
2010-03-31,ERA,NO2,9.609
2010-03-31,ERA,PM10,19.333333333333332
2010-03-31,ERA,SO2,8.8275
2010-04-01,ERA,CO,1656.5200000000002
2010-04-01,ERA,NO2,21.2425
2010-04-01,ERA,PM10,15.25
2010-04-01,ERA,SO2,10.441666666666666
2010-04-02,ERA,CO,1470.9629166666666
2010-04-02,ERA,NO2,18.493333333333332
2010-04-02,ERA,PM10,10.833333333333334
2010-04-02,ERA,SO2,5.070416666666667
2010-04-03,ERA,CO,1671.2533333333333
2010-04-03,ERA,NO2,25.86791666666667
2010-04-03,ERA,PM10,6.416666666666667
2010-04-03,ERA,SO2,12.085416666666667
2010-04-04,ERA,CO,1676.455
2010-04-04,ERA,NO2,26.587500000000002
2010-04-04,ERA,PM10,12.5
2010-04-04,ERA,SO2,7.245416666666666
2010-04-05,ERA,CO,1971.5204545454544
2010-04-05,ERA,NO2,35.308571428571426
2010-04-05,ERA,PM10,10.833333333333334
2010-04-05,ERA,SO2,6.133181818181819
2010-04-06,ERA,CO,2186.9666666666667
2010-04-06,ERA,NO2,40.63727272727272
2010-04-06,ERA,PM10,11.166666666666666
2010-04-06,ERA,SO2,15.66125
2010-04-07,ERA,CO,2288.4479166666665
2010-04-07,ERA,NO2,49.43
2010-04-07,ERA,PM10,25.75
2010-04-07,ERA,SO2,14.979583333333332
2010-04-08,ERA,CO,2026.9350000000002
2010-04-08,ERA,NO2,39.36333333333334
2010-04-08,ERA,PM10,19.875
2010-04-08,ERA,SO2,16.349999999999998
2010-04-09,ERA,CO,2721.275416666667
2010-04-09,ERA,NO2,53.38916666666666
2010-04-09,ERA,PM10,30.791666666666668
2010-04-09,ERA,SO2,9.235416666666667
2010-04-10,ERA,CO,2826.56625
2010-04-10,ERA,NO2,59.50416666666667
2010-04-10,ERA,PM10,49.791666666666664
2010-04-10,ERA,SO2,14.938749999999999
2010-04-11,ERA,CO,2340.7308333333335
2010-04-11,ERA,NO2,40.91416666666667
2010-04-11,ERA,PM10,12.625
2010-04-11,ERA,SO2,10.262916666666667
2010-04-12,ERA,CO,2416.7904166666667
2010-04-12,ERA,NO2,46.7275
2010-04-12,ERA,PM10,36.291666666666664
2010-04-12,ERA,SO2,19.183333333333334
2010-04-13,ERA,CO,2618.3939130434783
2010-04-13,ERA,NO2,47.404761904761905
2010-04-13,ERA,PM10,23.041666666666668
2010-04-13,ERA,SO2,9.19909090909091
2010-04-14,ERA,CO,2091.351666666667
2010-04-14,ERA,PM10,31.09090909090909
2010-04-14,ERA,SO2,10.208
2010-04-15,ERA,CO,2329.75
2010-04-15,ERA,PM10,30.08695652173913
2010-04-15,ERA,SO2,14.92909090909091
2010-04-16,ERA,CO,2572.99625
2010-04-16,ERA,PM10,46.208333333333336
2010-04-16,ERA,SO2,21.8075
2010-04-17,ERA,CO,2819.8891666666664
2010-04-17,ERA,PM10,40.333333333333336
2010-04-17,ERA,SO2,10.450416666666667
2010-04-18,ERA,CO,2501.0
2010-04-18,ERA,PM10,28.208333333333332
2010-04-18,ERA,SO2,12.094583333333333
2010-04-19,ERA,CO,3014.4204545454545
2010-04-19,ERA,NO2,69.15
2010-04-19,ERA,PM10,45.125
2010-04-19,ERA,SO2,17.793636363636367
2010-04-20,ERA,CO,2615.7145
2010-04-20,ERA,NO2,31.083499999999997
2010-04-20,ERA,PM10,45.59090909090909
2010-04-20,ERA,SO2,18.713
2010-04-21,ERA,CO,2618.7620833333335
2010-04-21,ERA,NO2,15.623333333333333
2010-04-21,ERA,PM10,40.5
2010-04-21,ERA,SO2,8.6225
2010-04-22,ERA,CO,2562.195
2010-04-22,ERA,NO2,14.102380952380951
2010-04-22,ERA,PM10,41.75
2010-04-22,ERA,SO2,6.575833333333333
2010-04-23,ERA,CO,2537.6045833333333
2010-04-23,ERA,NO2,22.676666666666666
2010-04-23,ERA,PM10,45.375
2010-04-23,ERA,SO2,10.954583333333334
2010-04-24,ERA,CO,2539.2404166666665
2010-04-24,ERA,NO2,21.50583333333333
2010-04-24,ERA,PM10,40.708333333333336
2010-04-24,ERA,SO2,12.3975
2010-04-25,ERA,CO,2387.0883333333336
2010-04-25,ERA,NO2,15.395000000000001
2010-04-25,ERA,PM10,20.625
2010-04-25,ERA,SO2,8.80125
2010-04-26,ERA,CO,2111.378260869565
2010-04-26,ERA,NO2,21.760454545454547
2010-04-26,ERA,PM10,13.375
2010-04-26,ERA,SO2,6.236521739130435
2010-04-27,ERA,CO,1054.7016666666666
2010-04-27,ERA,NO2,25.227083333333336
2010-04-27,ERA,PM10,23.458333333333332
2010-04-27,ERA,SO2,4.29375
2010-04-28,ERA,CO,1302.2208333333333
2010-04-28,ERA,NO2,27.359166666666667
2010-04-28,ERA,PM10,22.833333333333332
2010-04-28,ERA,SO2,2.8533333333333335
2010-04-29,ERA,CO,1440.475416666667
2010-04-29,ERA,NO2,38.28875
2010-04-29,ERA,PM10,19.041666666666668
2010-04-29,ERA,SO2,15.276666666666666
2010-04-30,ERA,CO,1504.6695833333333
2010-04-30,ERA,NO2,38.555416666666666
2010-04-30,ERA,PM10,43.958333333333336
2010-04-30,ERA,SO2,14.434583333333334
2010-05-01,ERA,CO,1198.4016666666666
2010-05-01,ERA,NO2,25.174166666666665
2010-05-01,ERA,PM10,3.9166666666666665
2010-05-01,ERA,SO2,6.3429166666666665
2010-05-02,ERA,CO,1029.9320833333334
2010-05-02,ERA,NO2,20.241363636363637
2010-05-02,ERA,PM10,4.083333333333333
2010-05-02,ERA,SO2,3.067083333333333
2010-05-03,ERA,CO,1691.5349999999999
2010-05-03,ERA,NO2,34.346666666666664
2010-05-03,ERA,PM10,14.818181818181818
2010-05-03,ERA,SO2,4.259090909090909
2010-05-04,ERA,CO,1683.0587500000001
2010-05-04,ERA,NO2,50.25047619047619
2010-05-04,ERA,PM10,33.041666666666664
2010-05-04,ERA,SO2,16.716666666666665
2010-05-05,ERA,CO,1625.1908333333333
2010-05-05,ERA,NO2,34.34458333333333
2010-05-05,ERA,PM10,41.916666666666664
2010-05-05,ERA,SO2,8.90125
2010-05-06,ERA,CO,1678.2616666666665
2010-05-06,ERA,NO2,29.932083333333335
2010-05-06,ERA,PM10,34.541666666666664
2010-05-06,ERA,SO2,8.4725
2010-05-06,LA FLORA,O3,5.63
2010-05-07,ERA,CO,1457.0566666666666
2010-05-07,ERA,NO2,26.429523809523808
2010-05-07,ERA,PM10,36.375
2010-05-07,ERA,SO2,7.0675
2010-05-07,LA FLORA,O3,27.584999999999997
2010-05-08,ERA,CO,1404.6133333333335
2010-05-08,ERA,PM10,33.708333333333336
2010-05-08,ERA,SO2,9.09
2010-05-08,LA FLORA,O3,31.060416666666665
2010-05-09,ERA,CO,1247.2470833333334
2010-05-09,ERA,PM10,20.791666666666668
2010-05-09,ERA,SO2,5.353750000000001
2010-05-09,LA FLORA,O3,27.989166666666666
2010-05-10,ERA,CO,1462.9091666666666
2010-05-10,ERA,PM10,33.666666666666664
2010-05-10,ERA,SO2,10.37095238095238
2010-05-10,LA FLORA,O3,5.056666666666667
2010-05-11,ERA,CO,1762.3845833333335
2010-05-11,ERA,PM10,56.791666666666664
2010-05-11,ERA,SO2,15.568333333333333
2010-05-12,ERA,CO,2308.0236363636363
2010-05-12,ERA,PM10,68.25
2010-05-12,ERA,SO2,13.590454545454547
2010-05-13,ERA,CO,1815.60375
2010-05-13,ERA,PM10,48.708333333333336
2010-05-13,ERA,SO2,10.643333333333333
2010-05-13,LA FLORA,CO,1718.98
2010-05-13,LA FLORA,O3,11.486666666666666
2010-05-13,LA FLORA,SO2,4.59
2010-05-14,ERA,CO,1513.32
2010-05-14,ERA,PM10,39.833333333333336
2010-05-14,ERA,SO2,9.4475
2010-05-14,LA FLORA,CO,1271.1536363636365
2010-05-14,LA FLORA,O3,28.668095238095237
2010-05-14,LA FLORA,SO2,9.172727272727274
2010-05-15,ERA,PM10,27.75
2010-05-15,ERA,SO2,10.532608695652174
2010-05-15,LA FLORA,CO,1242.2522727272726
2010-05-15,LA FLORA,O3,29.581363636363633
2010-05-15,LA FLORA,SO2,11.598181818181818
2010-05-16,ERA,PM10,20.541666666666668
2010-05-16,ERA,SO2,9.413333333333334
2010-05-17,ERA,PM10,15.375
2010-05-17,ERA,SO2,7.993529411764706
2010-05-18,ERA,PM10,37.166666666666664
2010-05-18,ERA,SO2,10.077916666666667
2010-05-19,ERA,CO,2062.61
2010-05-19,ERA,PM10,38.208333333333336
2010-05-19,ERA,SO2,9.124545454545455
2010-05-20,ERA,CO,1151.1175
2010-05-20,ERA,PM10,19.166666666666668
2010-05-20,ERA,SO2,8.945416666666667
2010-05-21,ERA,CO,1406.1220833333334
2010-05-21,ERA,PM10,19.5
2010-05-21,ERA,SO2,9.278333333333334
2010-05-22,ERA,CO,1560.8316666666667
2010-05-22,ERA,PM10,30.625
2010-05-22,ERA,SO2,16.832083333333333
2010-05-23,ERA,CO,1544.9583333333333
2010-05-23,ERA,PM10,32.208333333333336
2010-05-23,ERA,SO2,12.186666666666667
2010-05-24,ERA,CO,1377.095
2010-05-24,ERA,PM10,27.916666666666668
2010-05-24,ERA,SO2,10.374166666666666
2010-05-25,ERA,CO,1483.5726086956522
2010-05-25,ERA,PM10,34.958333333333336
2010-05-25,ERA,SO2,19.349565217391305
2010-05-26,ERA,CO,1565.669090909091
2010-05-26,ERA,PM10,22.291666666666668
2010-05-26,ERA,SO2,23.079545454545453
2010-05-27,ERA,CO,1645.6179166666668
2010-05-27,ERA,PM10,32.041666666666664
2010-05-27,ERA,SO2,28.914583333333336
2010-05-28,ERA,CO,1460.28125
2010-05-28,ERA,PM10,31.125
2010-05-28,ERA,SO2,24.239583333333332
2010-05-29,ERA,CO,1357.6716666666666
2010-05-29,ERA,PM10,36.125
2010-05-29,ERA,SO2,24.178749999999997
2010-05-30,ERA,CO,1105.4566666666667
2010-05-30,ERA,PM10,13.416666666666666
2010-05-30,ERA,SO2,19.0825
2010-05-31,ERA,CO,1713.7678260869566
2010-05-31,ERA,PM10,32.666666666666664
2010-05-31,ERA,SO2,21.766521739130436
2010-06-01,ERA,CO,1279.0479166666667
2010-06-01,ERA,PM10,19.916666666666668
2010-06-01,ERA,SO2,10.31
2010-06-02,ERA,CO,1700.3904166666669
2010-06-02,ERA,PM10,26.291666666666668
2010-06-02,ERA,SO2,13.979166666666666
2010-06-03,ERA,CO,1992.8645833333333
2010-06-03,ERA,PM10,37.458333333333336
2010-06-03,ERA,SO2,18.3025
2010-06-04,ERA,CO,1934.4433333333334
2010-06-04,ERA,PM10,54.208333333333336
2010-06-04,ERA,SO2,15.57625
2010-06-05,ERA,CO,1643.3304166666667
2010-06-05,ERA,PM10,38.125
2010-06-05,ERA,SO2,12.578333333333333
2010-06-06,ERA,CO,1213.39
2010-06-06,ERA,PM10,24.916666666666668
2010-06-06,ERA,SO2,14.757083333333334
2010-06-07,ERA,CO,957.0804166666667
2010-06-07,ERA,PM10,16.333333333333332
2010-06-07,ERA,SO2,13.84125
2010-06-08,ERA,CO,1458.6421739130433
2010-06-08,ERA,PM10,28.625
2010-06-08,ERA,SO2,13.732608695652175
2010-06-09,ERA,CO,1345.02
2010-06-09,ERA,PM10,26.291666666666668
2010-06-09,ERA,SO2,9.680833333333334
2010-06-10,ERA,CO,1628.9158333333335
2010-06-10,ERA,PM10,32.0
2010-06-10,ERA,SO2,15.303333333333333
2010-06-11,ERA,CO,1868.0941666666668
2010-06-11,ERA,PM10,38.75
2010-06-11,ERA,SO2,21.2625
2010-06-12,ERA,CO,1666.2941666666666
2010-06-12,ERA,PM10,37.333333333333336
2010-06-12,ERA,SO2,12.46
2010-06-13,ERA,CO,1179.2079166666667
2010-06-13,ERA,PM10,17.958333333333332
2010-06-13,ERA,SO2,10.22375
2010-06-14,ERA,CO,1159.4780952380952
2010-06-14,ERA,PM10,11.526315789473685
2010-06-14,ERA,SO2,22.836190476190477
2010-06-15,ERA,CO,1218.026
2010-06-15,ERA,PM10,11.333333333333334
2010-06-15,ERA,SO2,11.028
2010-06-15,LA FLORA,SO2,4.875
2010-06-16,ERA,CO,1524.3187500000001
2010-06-16,ERA,PM10,33.791666666666664
2010-06-16,ERA,SO2,16.965416666666666
2010-06-16,LA FLORA,SO2,4.91
2010-06-17,ERA,CO,1310.68375
2010-06-17,ERA,PM10,22.708333333333332
2010-06-17,ERA,SO2,22.0675
2010-06-17,LA FLORA,CO,1775.1499999999999
2010-06-17,LA FLORA,O3,30.35
2010-06-17,LA FLORA,SO2,6.278499999999999
2010-06-18,ERA,CO,1594.8508333333332
2010-06-18,ERA,PM10,24.416666666666668
2010-06-18,ERA,SO2,22.741249999999997
2010-06-18,LA FLORA,CO,1008.3658333333333
2010-06-18,LA FLORA,O3,24.52625
2010-06-18,LA FLORA,PM10,9.566666666666668
2010-06-18,LA FLORA,SO2,26.984583333333333
2010-06-19,ERA,CO,1452.03125
2010-06-19,ERA,PM10,30.75
2010-06-19,ERA,SO2,37.433749999999996
2010-06-19,LA FLORA,CO,626.55875
2010-06-19,LA FLORA,O3,10.731250000000001
2010-06-19,LA FLORA,PM10,20.470833333333335
2010-06-19,LA FLORA,SO2,14.36875
2010-06-20,ERA,CO,1317.7808333333332
2010-06-20,ERA,PM10,7.363636363636363
2010-06-20,ERA,SO2,24.881666666666664
2010-06-20,LA FLORA,CO,579.4920833333333
2010-06-20,LA FLORA,O3,11.418333333333335
2010-06-20,LA FLORA,PM10,5.7749999999999995
2010-06-20,LA FLORA,SO2,5.945833333333333
2010-06-21,ERA,CO,1528.7462500000001
2010-06-21,ERA,PM10,26.166666666666668
2010-06-21,ERA,SO2,28.174166666666665
2010-06-21,LA FLORA,CO,855.14
2010-06-21,LA FLORA,O3,25.10291666666667
2010-06-21,LA FLORA,PM10,17.633333333333333
2010-06-21,LA FLORA,SO2,9.124583333333334
2010-06-22,ERA,CO,1631.525
2010-06-22,ERA,PM10,30.791666666666668
2010-06-22,ERA,SO2,34.26090909090909
2010-06-22,LA FLORA,CO,934.6883333333334
2010-06-22,LA FLORA,O3,17.691666666666666
2010-06-22,LA FLORA,PM10,34.733333333333334
2010-06-22,LA FLORA,SO2,17.854166666666668
2010-06-23,ERA,CO,1353.4725
2010-06-23,ERA,PM10,32.208333333333336
2010-06-23,ERA,SO2,13.062000000000001
2010-06-23,LA FLORA,CO,1129.5927777777777
2010-06-23,LA FLORA,O3,19.022666666666666
2010-06-23,LA FLORA,PM10,35.61666666666667
2010-06-23,LA FLORA,SO2,16.289166666666667
2010-06-24,ERA,CO,1354.0579166666666
2010-06-24,ERA,PM10,24.666666666666668
2010-06-24,ERA,SO2,15.829583333333334
2010-06-24,LA FLORA,SO2,31.956111111111113
2010-06-25,ERA,CO,1491.0008333333333
2010-06-25,ERA,PM10,41.875
2010-06-25,ERA,SO2,15.790833333333333
2010-06-25,LA FLORA,CO,402.22
2010-06-25,LA FLORA,O3,38.45545454545454
2010-06-25,LA FLORA,SO2,11.24625
2010-06-26,ERA,CO,1507.3245833333333
2010-06-26,ERA,PM10,33.0
2010-06-26,ERA,SO2,25.0925
2010-06-26,LA FLORA,CO,396.92041666666665
2010-06-26,LA FLORA,O3,25.874583333333334
2010-06-26,LA FLORA,SO2,0.9357142857142856
2010-06-27,ERA,CO,1333.9820833333333
2010-06-27,ERA,PM10,18.458333333333332
2010-06-27,ERA,SO2,11.786666666666667
2010-06-27,LA FLORA,CO,526.8841666666666
2010-06-27,LA FLORA,O3,23.978333333333335
2010-06-27,LA FLORA,SO2,0.7314285714285714
2010-06-28,ERA,CO,1300.7454545454545
2010-06-28,ERA,NO2,21.72
2010-06-28,ERA,PM10,24.208333333333332
2010-06-28,ERA,SO2,12.617727272727272
2010-06-28,LA FLORA,CO,560.02
2010-06-28,LA FLORA,O3,25.550416666666667
2010-06-28,LA FLORA,SO2,1.2208333333333334
2010-06-29,ERA,CO,1044.2808333333335
2010-06-29,ERA,NO2,29.148636363636363
2010-06-29,ERA,PM10,35.458333333333336
2010-06-29,ERA,SO2,12.242083333333333
2010-06-29,LA FLORA,CO,743.5329166666667
2010-06-29,LA FLORA,O3,28.572083333333335
2010-06-29,LA FLORA,SO2,3.7729166666666667
2010-06-30,ERA,CO,1161.61375
2010-06-30,ERA,NO2,33.337916666666665
2010-06-30,ERA,PM10,24.0
2010-06-30,ERA,SO2,12.093333333333334
2010-06-30,LA FLORA,CO,522.5379166666667
2010-06-30,LA FLORA,O3,23.675
2010-06-30,LA FLORA,PM10,39.839999999999996
2010-06-30,LA FLORA,SO2,6.804583333333333
2010-07-01,ERA,CO,1255.0070833333332
2010-07-01,ERA,NO2,33.79708333333333
2010-07-01,ERA,PM10,30.291666666666668
2010-07-01,ERA,SO2,12.315416666666666
2010-07-01,LA FLORA,CO,758.4445833333333
2010-07-01,LA FLORA,NO2,19.34142857142857
2010-07-01,LA FLORA,O3,24.206666666666667
2010-07-01,LA FLORA,PM10,41.82083333333333
2010-07-01,LA FLORA,SO2,11.622916666666667
2010-07-02,ERA,CO,1677.6083333333333
2010-07-02,ERA,NO2,34.66708333333333
2010-07-02,ERA,PM10,21.541666666666668
2010-07-02,ERA,SO2,6.538333333333334
2010-07-02,LA FLORA,CO,591.0175
2010-07-02,LA FLORA,NO2,24.204166666666666
2010-07-02,LA FLORA,O3,25.875416666666666
2010-07-02,LA FLORA,PM10,19.133333333333333
2010-07-02,LA FLORA,SO2,18.009166666666665
2010-07-03,ERA,CO,1459.0595833333334
2010-07-03,ERA,NO2,33.38625
2010-07-03,ERA,PM10,30.625
2010-07-03,ERA,SO2,10.467916666666667
2010-07-03,LA FLORA,CO,834.70375
2010-07-03,LA FLORA,NO2,26.2025
2010-07-03,LA FLORA,O3,23.73590909090909
2010-07-03,LA FLORA,PM10,37.84166666666667
2010-07-03,LA FLORA,SO2,18.2225
2010-07-04,ERA,CO,1479.6725
2010-07-04,ERA,NO2,20.537499999999998
2010-07-04,ERA,PM10,16.958333333333332
2010-07-04,ERA,SO2,6.580416666666667
2010-07-04,LA FLORA,CO,850.8066666666667
2010-07-04,LA FLORA,NO2,18.08791666666667
2010-07-04,LA FLORA,O3,15.085833333333333
2010-07-04,LA FLORA,PM10,15.495833333333335
2010-07-04,LA FLORA,SO2,11.27625
2010-07-05,ERA,CO,1326.9429166666666
2010-07-05,ERA,NO2,24.8225
2010-07-05,ERA,PM10,22.375
2010-07-05,ERA,SO2,9.985833333333334
2010-07-05,LA FLORA,CO,1004.19
2010-07-05,LA FLORA,NO2,24.310833333333335
2010-07-05,LA FLORA,O3,15.502608695652174
2010-07-05,LA FLORA,PM10,36.371428571428574
2010-07-05,LA FLORA,SO2,23.09875
2010-07-06,ERA,CO,1757.591304347826
2010-07-06,ERA,NO2,28.471818181818183
2010-07-06,ERA,PM10,22.583333333333332
2010-07-06,ERA,SO2,11.528695652173912
2010-07-06,LA FLORA,CO,782.4627272727273
2010-07-06,LA FLORA,NO2,21.44590909090909
2010-07-06,LA FLORA,O3,27.81222222222222
2010-07-06,LA FLORA,PM10,30.163636363636364
2010-07-06,LA FLORA,SO2,20.19590909090909
2010-07-07,ERA,CO,1294.8841666666667
2010-07-07,ERA,NO2,39.690416666666664
2010-07-07,ERA,PM10,14.833333333333334
